,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
6905,1.70222,-0.66987,999.89976,-100.31857,1.47372,Entré,-1.46191,-1.72321,5473.02888,-89187.25619,True,False,35.06067
6906,0.83871,0.09542,999.89008,-100.37667,-0.20993,7-11,0.71719,0.90763,5474.80409,-89185.75602,True,False,-8.11926
6907,1.86115,-0.95162,999.84045,-100.52857,2.09356,Biblioteket,-0.84090,-0.26282,5478.83617,-89188.90555,True,False,42.97768
6908,1.39954,-0.31762,999.74266,-100.78072,0.69877,Syster och Bro,-1.59908,-2.95686,5477.12238,-89180.77785,True,False,19.84821
6909,2.50665,-1.32433,999.71228,-100.88453,2.91353,Biblioteket,0.53878,1.48868,5474.03552,-89183.92940,True,False,75.18854
6910,0.13040,0.92743,999.94035,-100.19673,-2.04035,Alfvensalen,-0.88802,-0.10836,5474.82803,-89186.76764,True,False,-43.50970
6911,-0.11474,0.97193,999.80950,-100.60612,-2.13825,Östra Station,-1.32479,1.58053,5472.21408,-89186.28995,True,False,-55.83232
6912,1.01983,0.00686,999.66207,-100.97922,-0.01508,Syster och Bro,1.43652,1.19919,5473.97752,-89184.93377,True,False,0.82267
6913,2.03148,-0.96240,999.90183,-100.29327,2.11728,Syster och Bro,-1.19353,-1.51489,5473.70266,-89184.98628,True,False,51.52492
6914,-1.02419,1.74275,999.92844,-100.30489,-3.83406,Syster och Bro,0.25492,-1.81001,5474.18384,-89185.99752,True,False,-101.24528
6915,1.01432,0.07234,999.73816,-100.83194,-0.15914,Lindstedvägen 24,-0.13414,-0.72141,5474.29796,-89183.95996,True,False,0.58494
6916,2.45534,-1.20620,999.75961,-100.69564,2.65365,Biblioteket,-0.81037,-2.04951,5478.57944,-89189.75941,True,False,72.64702
6917,3.00250,-2.17223,999.93531,-100.19934,4.77890,Biblioteket,0.24528,0.79596,5475.33940,-89185.65665,True,False,100.09274
6918,1.40101,-0.60134,999.89783,-100.38873,1.32295,Entré,0.66812,-2.23337,5475.33205,-89185.68497,True,False,19.99937
6919,1.40001,-0.60009,999.76588,-100.72804,1.32020,Biblioteket,-0.69181,1.89088,5475.82604,-89187.35140,True,False,19.88358
6920,1.24466,-0.37518,999.81829,-100.56587,0.82539,Entré,-2.84331,2.73051,5474.02889,-89185.67742,True,False,12.14233
6921,1.12135,-0.12848,999.75155,-100.75120,0.28266,Entré,-0.75045,1.09350,5472.94393,-89189.01399,True,False,5.94333
6922,2.77349,-1.57616,999.65012,-101.03173,3.46756,Biblioteket,0.54415,0.70006,5472.15437,-89184.68867,True,False,88.49945
6923,-0.23698,1.22255,999.78944,-100.70487,-2.68961,7-11,1.19343,2.73521,5473.19159,-89185.35488,True,False,-61.95443
6924,1.65894,-0.60646,999.90811,-100.31807,1.33422,Lindstedvägen 24,-0.28390,-0.12499,5474.93897,-89183.74625,True,False,32.90086
6925,1.12107,-0.08692,999.70355,-100.86205,0.19123,Entré,-1.51125,1.70706,5474.81469,-89186.06562,True,False,5.90514
6926,0.51626,0.41967,999.82019,-100.59510,-0.92327,7-11,-1.78601,0.12344,5475.80281,-89188.38511,True,False,-24.27682
6927,0.59141,0.43831,999.71163,-100.83004,-0.96428,Alfvensalen,-0.68025,-0.48665,5473.05632,-89185.72689,True,False,-20.57347
6928,1.95499,-1.02042,999.79217,-100.68062,2.24492,Biblioteket,-1.29513,1.67018,5477.80716,-89186.12956,True,False,47.64544
6929,1.49868,-0.35920,999.74947,-100.79233,0.79024,Syster och Bro,-1.00101,1.30479,5474.81078,-89185.40998,True,False,24.80871
6930,0.45933,0.45327,999.91352,-100.27581,-0.99720,Östra Station,-0.22063,-0.04910,5476.73554,-89187.02559,True,False,-27.07693
6931,1.13276,-0.18071,999.82309,-100.52532,0.39755,Lindstedvägen 24,0.20011,-1.09588,5475.69707,-89185.26154,True,False,6.54959
6932,0.78979,0.04682,999.71698,-100.84530,-0.10300,Entré,-2.76556,-3.64600,5476.21990,-89184.29403,True,False,-10.65180
6933,0.15734,0.86102,999.76828,-100.70087,-1.89423,Östra Station,-0.07673,1.69421,5476.51972,-89189.53720,True,False,-42.24868
6934,1.02811,-0.07535,999.79138,-100.68518,0.16577,Lindstedvägen 24,-1.35743,1.21973,5473.74315,-89187.53795,True,False,1.30107
6935,1.29307,-0.45487,999.79515,-100.63008,1.00072,Syster och Bro,1.97685,0.04807,5473.61482,-89184.42260,True,False,14.55110
6936,3.02470,-2.00352,999.76356,-100.70843,4.40774,Biblioteket,-0.26942,-0.98816,5474.69473,-89184.90680,True,False,101.11686
6937,0.72728,0.05544,999.92638,-100.21216,-0.12196,7-11,2.26370,2.13430,5475.43004,-89185.31826,True,False,-13.67292
6938,0.10018,0.73868,999.73170,-100.83665,-1.62510,7-11,1.85996,-1.08721,5473.04052,-89188.47452,True,False,-45.12492
6939,1.25253,-0.12966,999.89208,-100.35010,0.28525,Alfvensalen,-1.36428,0.04419,5477.73421,-89187.32926,True,False,12.57237
6940,-0.19999,1.44252,999.71765,-100.83244,-3.17355,7-11,-2.61231,0.63257,5474.54492,-89186.49595,True,False,-60.14042
6941,0.06304,0.87213,999.71904,-100.88204,-1.91868,7-11,-1.54019,-0.53022,5473.59785,-89187.26279,True,False,-46.98865
6942,1.32456,-0.35568,999.95025,-100.16993,0.78249,Alfvensalen,1.66420,-0.20386,5478.60460,-89186.30955,True,False,16.20337
6943,2.44115,-1.26316,999.75121,-100.80850,2.77896,Biblioteket,0.23132,-0.33831,5473.22897,-89185.04807,True,False,71.93324
6944,1.54115,-0.51135,999.78149,-100.66266,1.12497,Syster och Bro,2.26140,3.66428,5474.56203,-89185.05410,True,False,26.94846
6945,2.83177,-1.89373,999.77449,-100.71594,4.16620,Biblioteket,-1.22397,-0.32184,5475.45099,-89184.16833,True,False,91.47584
6946,-0.15882,1.38912,999.96700,-100.12377,-3.05605,Entré,-1.08684,0.71967,5473.21475,-89186.46615,True,False,-57.95767
6947,0.62258,0.13830,999.93514,-100.21291,-0.30427,Östra Station,-1.00332,0.22890,5477.91439,-89185.04078,True,False,-18.90337
6948,1.14143,-0.20098,999.62517,-101.16529,0.44216,Biblioteket,2.30300,-0.42433,5473.93581,-89184.70713,True,False,6.88385
6949,0.32177,0.64522,999.69767,-100.95593,-1.41949,Alfvensalen,-1.82921,2.36700,5474.65442,-89186.73729,True,False,-34.06242
6950,2.45864,-1.58989,999.68550,-100.91958,3.49777,Biblioteket,0.03274,0.54969,5474.13198,-89186.60130,True,False,72.77458
6951,1.62024,-0.47660,999.79411,-100.62818,1.04853,Syster och Bro,-0.45254,-1.60925,5475.29818,-89185.86720,True,False,30.90929
6952,0.97849,-0.04424,999.90932,-100.27756,0.09733,7-11,1.75621,-0.03493,5477.05664,-89187.16185,True,False,-1.12099
6953,1.04289,0.09653,999.93847,-100.19240,-0.21236,Östra Station,-1.65221,0.21610,5471.19866,-89184.17138,True,False,2.11355
6954,1.39864,-0.55302,999.97197,-100.10358,1.21665,Alfvensalen,1.98539,-0.16863,5479.26825,-89184.95234,True,False,19.91817
6955,-0.78781,1.81948,999.78183,-100.68798,-4.00285,Lindstedvägen 24,0.67842,0.63048,5478.72247,-89186.70825,True,False,-89.49969
6956,1.83128,-0.78141,999.83233,-100.51874,1.71910,Syster och Bro,-0.82315,-0.30371,5473.66061,-89185.53299,True,False,41.47995
6957,0.90367,0.14441,999.79874,-100.60747,-0.31770,Alfvensalen,-1.48465,-1.92993,5474.33673,-89185.59233,True,False,-4.91714
6958,2.42145,-1.22652,999.79198,-100.66866,2.69833,Biblioteket,1.50991,-1.22446,5475.85369,-89188.19647,True,False,70.96848
6959,2.24917,-1.44933,999.69025,-100.94765,3.18852,Biblioteket,-0.66661,-0.22116,5474.84052,-89186.54566,True,False,62.30341
6960,0.77382,0.21856,999.83582,-100.49172,-0.48083,7-11,-0.14987,-0.39440,5477.21258,-89185.90472,True,False,-11.39111
6961,2.26297,-1.34898,999.90136,-100.34115,2.96776,Biblioteket,1.24437,-1.49939,5475.89162,-89185.76583,True,False,63.09907
6962,0.35170,0.59082,999.82253,-100.55525,-1.29981,Östra Station,-0.51299,0.79516,5474.34879,-89187.28129,True,False,-32.50353
6963,-1.03002,2.13932,999.70825,-100.88630,-4.70651,Lindstedvägen 24,0.09982,-0.52753,5475.08047,-89183.11629,True,False,-101.64675
6964,1.02989,-0.11983,999.83710,-100.46709,0.26363,Alfvensalen,3.13051,2.71302,5475.32680,-89184.69257,True,False,1.41318
6965,2.47187,-1.42274,999.87130,-100.38865,3.13004,Biblioteket,-0.35095,1.16257,5472.81605,-89186.44875,True,False,73.52907
6966,0.21360,0.76825,999.82541,-100.50895,-1.69016,Östra Station,0.94466,-0.01345,5473.17553,-89184.43080,True,False,-39.40718
6967,0.77810,0.27813,999.77620,-100.70468,-0.61189,Alfvensalen,0.61896,-0.60285,5476.83751,-89183.03927,True,False,-11.20667
6968,0.16170,0.74033,999.80386,-100.58951,-1.62873,Östra Station,0.04530,0.92892,5476.39254,-89183.79099,True,False,-42.01293
6969,1.72208,-0.74338,999.69458,-100.88596,1.63544,Biblioteket,-0.46773,1.43250,5473.77514,-89185.68993,True,False,35.95142
6970,0.58565,0.26350,999.87398,-100.36614,-0.57970,7-11,-1.24436,-3.49213,5473.66666,-89184.77207,True,False,-20.78035
6971,1.54824,-0.68500,999.88862,-100.38324,1.50699,Entré,1.88214,0.70011,5474.07012,-89186.20127,True,False,27.35607
6972,-0.06524,0.99610,999.84284,-100.51198,-2.19143,7-11,-2.20751,0.81329,5474.33406,-89184.68063,True,False,-53.34081
6973,-0.15382,1.21720,999.95886,-100.14566,-2.67783,Lindstedvägen 24,0.54899,-0.69109,5475.72116,-89185.88351,True,False,-57.71161
6974,1.05300,0.16027,999.63586,-101.10105,-0.35260,Syster och Bro,1.52255,-0.66568,5475.44155,-89184.76831,True,False,2.46789
6975,0.47798,0.79340,999.72024,-100.84391,-1.74547,7-11,1.56949,-0.30254,5473.78583,-89186.29317,True,False,-26.24101
6976,0.90599,0.04605,999.83383,-100.55016,-0.10131,Alfvensalen,1.14010,-0.98959,5475.39822,-89185.55815,True,False,-4.78354
6977,0.46015,0.55708,999.83708,-100.48627,-1.22557,Östra Station,-0.76951,1.06713,5471.93835,-89185.59719,True,False,-27.07374
6978,2.07505,-1.16174,999.77066,-100.67603,2.55583,Biblioteket,-0.78731,0.00636,5475.36062,-89185.50852,True,False,53.63758
6979,-0.69317,1.58870,999.65468,-101.05331,-3.49514,Östra Station,0.21098,0.95624,5473.24543,-89185.41826,True,False,-84.83124
6980,0.75576,0.33388,999.66160,-101.00534,-0.73454,Lindstedvägen 24,-0.23040,0.20687,5474.56296,-89184.74739,True,False,-12.38104
6981,-0.53679,1.54925,999.84480,-100.49594,-3.40834,Lindstedvägen 24,1.43494,-0.29916,5476.50369,-89189.00954,True,False,-76.91727
6982,-0.01964,0.80268,999.72826,-100.78690,-1.76589,7-11,-1.99608,0.31731,5474.58858,-89186.73007,True,False,-51.11767
6983,1.29046,-0.26827,999.77832,-100.64483,0.59020,Entré,-0.99191,-0.27002,5473.90979,-89183.47514,True,False,14.41199
6984,0.04717,1.14311,999.75645,-100.72232,-2.51485,Östra Station,-1.14852,-2.06515,5476.59862,-89183.98848,True,False,-47.76345
6985,1.01398,-0.09526,999.85038,-100.49564,0.20956,Alfvensalen,2.83107,-0.62254,5473.01763,-89184.03260,True,False,0.62432
6986,1.78655,-0.86101,999.63417,-101.08814,1.89422,Biblioteket,-0.69835,1.26506,5473.28563,-89185.57451,True,False,39.14475
6987,1.61970,-0.62047,999.89645,-100.34905,1.36504,Entré,1.48868,0.94325,5471.03339,-89184.32357,True,False,30.93329
6988,-0.71197,1.73971,999.92264,-100.22869,-3.82736,Syster och Bro,-1.01961,-0.99333,5476.20868,-89184.85941,True,False,-85.63715
6989,0.04525,0.96893,999.79930,-100.61857,-2.13164,Östra Station,-0.15068,-1.12763,5475.39453,-89185.50477,True,False,-47.83776
6990,0.90772,-0.14035,999.89718,-100.29792,0.30877,Alfvensalen,-0.86893,-0.54884,5475.09490,-89184.36362,True,False,-4.66556
6991,1.71204,-0.84298,999.86536,-100.48094,1.85455,Syster och Bro,-0.25926,1.17584,5473.78175,-89185.86203,True,False,35.53443
6992,-0.43853,1.25541,999.97851,-100.09943,-2.76189,Entré,0.36049,-0.11403,5473.44343,-89185.08857,True,False,-71.93713
6993,0.79953,0.39247,999.85465,-100.42321,-0.86343,Östra Station,0.62463,-0.21029,5475.04896,-89186.39003,True,False,-10.09640
6994,4.38784,-3.13257,999.69923,-100.90023,6.89164,Biblioteket,1.40719,-1.14552,5474.80810,-89185.55605,True,False,169.24164
6995,1.40574,-0.22727,999.73404,-100.83875,0.50000,Syster och Bro,1.43874,1.50621,5476.63519,-89182.74100,True,False,20.15404
6996,-1.08749,2.24993,999.79057,-100.64251,-4.94984,Syster och Bro,-2.13760,-3.93824,5480.95240,-89189.64887,True,False,-104.47907
6997,2.75168,-1.92942,999.87631,-100.39722,4.24472,Biblioteket,-1.09862,1.57589,5474.28642,-89184.15777,True,False,87.52240
6998,0.03270,1.16165,999.76960,-100.67026,-2.55562,7-11,3.05371,0.16015,5473.46872,-89186.78330,True,False,-48.48015
6999,-0.14810,0.89517,999.68557,-100.91458,-1.96937,7-11,0.62355,-1.03614,5472.50968,-89186.54217,True,False,-57.56209
7000,-0.14039,1.37608,999.69399,-100.96421,-3.02737,Östra Station,1.70055,-0.16072,5472.42192,-89184.47633,True,False,-57.17275
7001,1.29563,-0.39196,999.77941,-100.66992,0.86231,Syster och Bro,2.15524,0.37586,5475.74523,-89183.75567,True,False,14.67101
7002,1.70947,-0.49820,999.83129,-100.50565,1.09605,Entré,-0.43169,0.26060,5473.91111,-89187.16149,True,False,35.38917
7003,1.05380,-0.14955,999.84909,-100.50849,0.32902,Alfvensalen,0.63324,0.98007,5476.39135,-89184.05374,True,False,2.61476
7004,0.14535,0.92695,999.86164,-100.44718,-2.03928,7-11,1.51656,1.81991,5475.65383,-89186.68446,True,False,-42.80173
7005,1.07403,-0.03219,999.87501,-100.39994,0.07081,Alfvensalen,0.39783,0.74547,5472.78280,-89185.72600,True,False,3.63895
7006,0.25294,0.95370,999.64353,-101.05277,-2.09814,7-11,0.15758,0.64184,5474.36898,-89187.80703,True,False,-37.53107
7007,1.01062,0.08178,999.74746,-100.76727,-0.17992,Lindstedvägen 24,-0.21776,-0.07811,5474.13910,-89186.16364,True,False,0.40452
7008,-0.58129,1.65862,999.97413,-100.11203,-3.64897,Syster och Bro,-0.70878,0.02313,5472.58660,-89184.87858,True,False,-79.07736
7009,0.88926,0.51637,999.88243,-100.37157,-1.13601,Östra Station,0.72813,1.05100,5473.45096,-89186.44956,True,False,-5.59593
7010,1.92649,-0.99382,999.79418,-100.64839,2.18641,Biblioteket,-0.61041,-0.48035,5474.04714,-89185.05786,True,False,46.22159
7011,0.53411,0.37847,999.87315,-100.40351,-0.83264,Östra Station,0.73190,0.35764,5475.81599,-89186.19978,True,False,-23.35794
7012,-1.61212,2.74663,999.95139,-100.22475,-6.04259,Biblioteket,0.53200,0.84386,5474.69816,-89185.85574,True,False,-130.63008
7013,2.36496,-1.36370,999.73600,-100.82122,3.00014,Biblioteket,-0.39269,0.40114,5474.76221,-89184.14987,True,False,68.11590
7014,1.46576,-0.50921,999.84343,-100.51380,1.12027,Entré,-2.49275,-1.17527,5478.08229,-89186.98140,True,False,23.20949
7015,1.50270,-0.43302,999.87587,-100.37834,0.95265,Lindstedvägen 24,-0.69488,-0.52333,5478.27039,-89185.33194,True,False,25.07295
7016,1.02217,0.09009,999.77555,-100.71962,-0.19820,Lindstedvägen 24,-2.00315,-2.15372,5475.91824,-89187.49368,True,False,0.99605
7017,1.13000,-0.09475,999.73895,-100.83993,0.20845,Entré,-1.70451,1.74918,5473.52923,-89185.80299,True,False,6.36963
7018,-0.80960,1.74357,999.71522,-100.85974,-3.83586,Alfvensalen,-1.42689,0.42028,5474.25291,-89185.67977,True,False,-90.62238
7019,1.24772,-0.07113,999.82570,-100.57514,0.15649,Alfvensalen,0.45308,-0.57298,5474.96765,-89183.83823,True,False,12.29867
7020,1.83172,-0.72602,999.90942,-100.27957,1.59725,Entré,-0.56810,-1.25530,5476.91439,-89186.28801,True,False,41.54069
7021,1.36084,-0.52100,999.85041,-100.46372,1.14619,Entré,0.51650,-0.22270,5474.86477,-89188.22762,True,False,17.96736
7022,1.06090,-0.14529,999.78949,-100.61927,0.31964,Lindstedvägen 24,-1.60806,-2.09548,5477.10197,-89185.43788,True,False,2.93995
7023,0.24324,0.88987,999.82848,-100.58336,-1.95771,Östra Station,-0.75101,1.47616,5474.47354,-89187.27279,True,False,-37.92363
7024,1.74897,-0.77340,999.65795,-101.06336,1.70148,Biblioteket,-0.41294,-3.39965,5471.98684,-89186.97075,True,False,37.27747
7025,-0.14928,1.01429,999.86002,-100.47685,-2.23145,7-11,-0.86259,-0.20113,5475.19381,-89187.88502,True,False,-57.53380
7026,2.53892,-1.54411,999.86551,-100.45248,3.39703,Biblioteket,-0.88299,1.82002,5473.78971,-89186.00898,True,False,76.87874
7027,1.01242,0.02593,999.76735,-100.71556,-0.05704,Lindstedvägen 24,-2.57051,-0.74213,5474.78896,-89186.03724,True,False,0.50446
7028,1.31178,-0.31242,999.76768,-100.70422,0.68733,Syster och Bro,-2.46305,1.69816,5475.38629,-89185.14821,True,False,15.47301
7029,0.51883,0.55928,999.89061,-100.37416,-1.23041,Östra Station,-1.17826,1.05019,5473.90173,-89187.10718,True,False,-24.11317
7030,1.31547,-0.28256,999.79181,-100.65987,0.62164,Entré,1.89824,-0.87673,5475.85133,-89183.85397,True,False,15.66954
7031,2.20489,-1.26231,999.81326,-100.59598,2.77708,Biblioteket,1.54365,-1.90210,5474.76557,-89184.69424,True,False,60.15091
7032,0.47203,0.41307,999.90869,-100.28695,-0.90875,Östra Station,0.89259,2.27155,5473.86499,-89185.95747,True,False,-26.44436
7033,2.09524,-0.92686,999.73205,-100.84294,2.03910,Biblioteket,-0.66659,0.20081,5474.82808,-89185.69648,True,False,54.62800
7034,0.20326,0.54545,999.79607,-100.67744,-1.20000,7-11,-0.30567,-0.96735,5471.87876,-89183.65327,True,False,-39.93892
7035,0.72696,0.10169,999.63838,-101.06874,-0.22373,Syster och Bro,1.43654,-3.98685,5474.82987,-89186.03892,True,False,-13.83277
7036,-0.61818,1.61456,999.78925,-100.64690,-3.55204,Alfvensalen,2.17493,-1.05930,5475.35339,-89185.76527,True,False,-81.01461
7037,0.66046,0.33746,999.89164,-100.36161,-0.74241,Östra Station,0.25736,-0.67921,5479.80371,-89188.66677,True,False,-17.03118
7038,-0.25924,1.27062,999.86211,-100.44518,-2.79537,Alfvensalen,1.11277,0.14387,5475.29755,-89184.80832,True,False,-63.03075
7039,1.19244,-0.37612,999.93280,-100.21752,0.82747,Alfvensalen,0.28604,0.12766,5477.39525,-89186.06162,True,False,9.58822
7040,1.78364,-0.78731,999.79782,-100.61539,1.73209,Biblioteket,0.53280,-0.97817,5475.00913,-89184.85626,True,False,39.08086
7041,0.14234,0.70242,999.85689,-100.42804,-1.54533,Östra Station,2.03147,-1.54754,5473.71191,-89187.12440,True,False,-42.95473
7042,0.43524,0.44331,999.89420,-100.37809,-0.97528,Östra Station,-0.84853,0.30589,5476.33850,-89186.96515,True,False,-28.29114
7043,1.64974,-0.80365,999.86552,-100.47932,1.76803,Syster och Bro,-0.39615,-1.79877,5474.14679,-89185.76221,True,False,32.41963
7044,2.31009,-1.25804,999.93212,-100.21689,2.76769,Syster och Bro,0.41252,-0.74857,5474.66173,-89186.01763,True,False,65.47075
7045,1.73204,-0.70175,999.72756,-100.84056,1.54384,Biblioteket,-1.48216,-0.63164,5475.05856,-89184.26622,True,False,36.46594
7046,0.45488,0.46508,999.91574,-100.27243,-1.02317,Östra Station,-1.47938,-0.13709,5474.85126,-89186.96556,True,False,-27.29805
7047,0.97822,0.08716,999.74934,-100.79016,-0.19174,Lindstedvägen 24,0.74587,0.86750,5474.47439,-89186.10550,True,False,-1.21429
7048,2.76205,-1.84096,999.82635,-100.53663,4.05012,Biblioteket,-0.78360,-0.31988,5480.19114,-89187.39021,True,False,88.01547
7049,1.02455,-0.03575,999.69153,-100.90545,0.07864,Syster och Bro,-0.04451,-0.07845,5473.95482,-89186.08927,True,False,1.07305
7050,1.18776,-0.03108,999.75606,-100.70903,0.06837,Lindstedvägen 24,-1.48464,0.11799,5473.08897,-89186.52608,True,False,9.26623
7051,2.41498,-1.15952,999.80209,-100.59378,2.55093,Biblioteket,-2.34756,1.52334,5474.38112,-89184.41238,True,False,70.65016
7052,1.83786,-0.69440,999.85740,-100.50767,1.52768,Syster och Bro,0.54731,-0.64566,5474.81054,-89186.55090,True,False,41.82151
7053,1.53354,-0.51678,999.78819,-100.65834,1.13693,Syster och Bro,-1.10665,0.06333,5473.21147,-89184.27873,True,False,26.57126
7054,1.10169,-0.12517,999.86368,-100.39242,0.27538,Alfvensalen,-1.44521,-0.30216,5477.02913,-89187.16716,True,False,5.01626
7055,-0.15937,1.24806,999.73404,-100.76813,-2.74573,7-11,0.15887,-1.40201,5473.56969,-89186.36231,True,False,-58.10149
7056,-0.06723,1.14564,999.87693,-100.40279,-2.52040,Alfvensalen,-0.56440,-0.29713,5473.58198,-89185.38917,True,False,-53.42315
7057,1.99140,-0.90058,999.83809,-100.48936,1.98128,Syster och Bro,1.92254,-0.32384,5472.62775,-89185.76131,True,False,49.48903
7058,1.66039,-0.54243,999.73389,-100.86394,1.19335,Biblioteket,2.29672,-1.63364,5473.89141,-89185.43258,True,False,32.88630
7059,0.74819,0.29935,999.82998,-100.51516,-0.65857,7-11,0.84972,-0.67624,5476.79184,-89185.81554,True,False,-12.67558
7060,2.52957,-1.87063,999.90427,-100.32634,4.11539,Biblioteket,0.50736,-0.53594,5474.13706,-89186.58665,True,False,76.43070
7061,2.64869,-1.60107,999.83000,-100.54319,3.52236,Biblioteket,1.49009,0.04774,5473.37878,-89186.65318,True,False,82.34952
7062,-0.92170,1.82371,999.84087,-100.49051,-4.01217,Entré,2.01558,0.30964,5472.37520,-89184.39685,True,False,-96.16469
7063,0.25601,0.59603,999.86592,-100.40716,-1.31128,Östra Station,0.77140,-0.96029,5474.82882,-89187.33877,True,False,-37.26642
7064,0.96042,-0.05496,999.66592,-100.97278,0.12090,Syster och Bro,-0.14015,0.20706,5473.51326,-89187.73944,True,False,-2.14596
7065,0.17079,0.50971,999.83723,-100.47765,-1.12136,Östra Station,1.45154,-0.62774,5473.94507,-89187.62286,True,False,-41.54179
7066,-0.02144,0.66145,999.93062,-100.23154,-1.45519,7-11,0.04339,0.10663,5476.54097,-89185.10974,True,False,-51.10671
7067,0.14692,0.77298,999.95937,-100.19706,-1.70056,Alfvensalen,0.00743,0.35544,5477.37140,-89189.06748,True,False,-42.67444
7068,0.99517,0.22493,999.86769,-100.42990,-0.49484,7-11,0.30042,0.05749,5473.97302,-89184.19362,True,False,-0.30786
7069,0.47167,0.61425,999.67677,-101.02462,-1.35136,Alfvensalen,0.15554,-1.07706,5473.29111,-89186.52721,True,False,-26.57810
